,0,1,file_path,target,index,target_regression,target_classification,kfold,type
11844,ER,30.0,../data/train/ER/0.7018823623657227__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev979;1.png,30.0_0,,30.0,0,0.0,
11845,ER,30.0,../data/train/ER/-0.7183917164802551__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev255;1.png,30.0_0,,30.0,0,0.0,
11846,ER,10.0,../data/train/ER/0.4385775029659271__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev876;1.png,10.0_0,,10.0,0,0.0,
11847,ER,30.0,../data/train/ER/0.919886589050293__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev594;1.png,30.0_0,,30.0,0,0.0,
11848,ER,10.0,../data/train/ER/-1.4787027835845947__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev942;1.png,10.0_0,,10.0,0,0.0,
11849,ER,30.0,../data/train/ER/0.16943815350532532__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev171;1.png,30.0_0,,30.0,0,2.0,
11850,ER,3.0,../data/train/ER/0.9110848903656006__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev895;1.png,3.0_0,,3.0,0,2.0,
11851,ER,30.0,../data/train/ER/-0.9188441634178162__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev856;1.png,30.0_0,,30.0,0,1.0,
11852,ER,10.0,../data/train/ER/0.5253839492797852__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev571;1.png,10.0_0,,10.0,0,0.0,
11853,ER,30.0,../data/train/ER/0.6951211094856262__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev472;1.png,30.0_0,,30.0,0,2.0,
11854,ER,3.0,../data/train/ER/0.2345632016658783__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev638;1.png,3.0_0,,3.0,0,1.0,
11855,ER,3.0,../data/train/ER/-0.3363094627857208__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev200;1.png,3.0_0,,3.0,0,1.0,
11856,ER,3.0,../data/train/ER/-0.6948513388633728__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev928;1.png,3.0_0,,3.0,0,2.0,
11857,ER,3.0,../data/train/ER/-1.3905295133590698__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev278;1.png,3.0_0,,3.0,0,1.0,
11858,ER,10.0,../data/train/ER/-0.011067012324929237__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev428;1.png,10.0_0,,10.0,0,0.0,
11859,ER,10.0,../data/train/ER/-1.4050902128219604__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev671;1.png,10.0_0,,10.0,0,2.0,
11860,ER,3.0,../data/train/ER/1.089030146598816__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev962;1.png,3.0_0,,3.0,0,0.0,
11861,ER,10.0,../data/train/ER/0.4798087477684021__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev532;1.png,10.0_0,,10.0,0,2.0,
11862,ER,10.0,../data/train/ER/1.4417929649353027__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev267;1.png,10.0_0,,10.0,0,1.0,
11863,ER,10.0,../data/train/ER/0.9660956859588623__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev248;1.png,10.0_0,,10.0,0,0.0,
11864,ER,10.0,../data/train/ER/-0.8115740418434143__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev980;1.png,10.0_0,,10.0,0,0.0,
11865,ER,30.0,../data/train/ER/0.8917179107666016__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev984;1.png,30.0_0,,30.0,0,1.0,
11866,ER,30.0,../data/train/ER/-0.6013889312744141__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev503;1.png,30.0_0,,30.0,0,2.0,
11867,ER,30.0,../data/train/ER/0.9991912841796875__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev201;1.png,30.0_0,,30.0,0,2.0,
11868,ER,10.0,../data/train/ER/-0.46422746777534485__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev468;1.png,10.0_0,,10.0,0,0.0,
11869,ER,30.0,../data/train/ER/-0.23991505801677704__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev692;1.png,30.0_0,,30.0,0,0.0,
11870,ER,30.0,../data/train/ER/1.3644940853118896__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev814;1.png,30.0_0,,30.0,0,2.0,
11871,ER,3.0,../data/train/ER/1.2723666429519653__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev641;1.png,3.0_0,,3.0,0,2.0,
11872,ER,10.0,../data/train/ER/-1.0956385135650635__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev432;1.png,10.0_0,,10.0,0,1.0,
11873,ER,3.0,../data/train/ER/-1.4922493696212769__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev123;1.png,3.0_0,,3.0,0,1.0,
11874,ER,3.0,../data/train/ER/0.7382716536521912__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev103;1.png,3.0_0,,3.0,0,1.0,
11875,ER,10.0,../data/train/ER/0.24953176081180573__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev870;1.png,10.0_0,,10.0,0,1.0,
11876,ER,3.0,../data/train/ER/-1.043809175491333__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev907;1.png,3.0_0,,3.0,0,1.0,
11877,ER,10.0,../data/train/ER/0.9803873300552368__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev255;1.png,10.0_0,,10.0,0,2.0,
11878,ER,3.0,../data/train/ER/0.3494223356246948__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev790;1.png,3.0_0,,3.0,0,1.0,
11879,ER,3.0,../data/train/ER/-0.1155078262090683__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev148;1.png,3.0_0,,3.0,0,1.0,
11880,ER,30.0,../data/train/ER/-1.2648934125900269__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev187;1.png,30.0_0,,30.0,0,0.0,
11881,ER,30.0,../data/train/ER/1.0236343145370483__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev933;1.png,30.0_0,,30.0,0,2.0,
11882,ER,30.0,../data/train/ER/1.0071299076080322__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev397;1.png,30.0_0,,30.0,0,0.0,
11883,ER,30.0,../data/train/ER/1.103028416633606__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev441;1.png,30.0_0,,30.0,0,0.0,
11884,ER,30.0,../data/train/ER/0.8889836072921753__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev912;1.png,30.0_0,,30.0,0,1.0,
11885,ER,3.0,../data/train/ER/-1.1175568103790283__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev991;1.png,3.0_0,,3.0,0,0.0,
11886,ER,3.0,../data/train/ER/0.8136718273162842__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev822;1.png,3.0_0,,3.0,0,1.0,
11887,ER,10.0,../data/train/ER/-0.22418253123760223__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev175;1.png,10.0_0,,10.0,0,0.0,
11888,ER,30.0,../data/train/ER/-0.3106932044029236__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev522;1.png,30.0_0,,30.0,0,0.0,
11889,ER,10.0,../data/train/ER/-0.2465793341398239__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev630;1.png,10.0_0,,10.0,0,2.0,
11890,ER,3.0,../data/train/ER/-0.8411678671836853__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev567;1.png,3.0_0,,3.0,0,1.0,
11891,ER,10.0,../data/train/ER/0.796858012676239__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev378;1.png,10.0_0,,10.0,0,2.0,
11892,ER,30.0,../data/train/ER/-1.3157991170883179__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev263;1.png,30.0_0,,30.0,0,2.0,
11893,ER,3.0,../data/train/ER/0.8907210230827332__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev97;1.png,3.0_0,,3.0,0,0.0,
11894,ER,10.0,../data/train/ER/-0.14038871228694916__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev501;1.png,10.0_0,,10.0,0,1.0,
11895,ER,10.0,../data/train/ER/1.423976182937622__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev699;1.png,10.0_0,,10.0,0,1.0,
11896,ER,10.0,../data/train/ER/0.16721676290035248__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev640;1.png,10.0_0,,10.0,0,2.0,
11897,ER,3.0,../data/train/ER/-0.979219377040863__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev297;1.png,3.0_0,,3.0,0,0.0,
11898,ER,3.0,../data/train/ER/-0.165685772895813__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev333;1.png,3.0_0,,3.0,0,1.0,
11899,ER,30.0,../data/train/ER/-0.02293001301586628__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev552;1.png,30.0_0,,30.0,0,0.0,
11900,ER,3.0,../data/train/ER/-1.369509220123291__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev638;1.png,3.0_0,,3.0,0,1.0,
11901,ER,30.0,../data/train/ER/-0.9073873162269592__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev646;1.png,30.0_0,,30.0,0,1.0,
11902,ER,10.0,../data/train/ER/-0.11475037038326263__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev164;1.png,10.0_0,,10.0,0,0.0,
11903,ER,30.0,../data/train/ER/-1.4941598176956177__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev457;1.png,30.0_0,,30.0,0,2.0,
11904,ER,30.0,../data/train/ER/0.6548468470573425__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev452;1.png,30.0_0,,30.0,0,2.0,
11905,ER,30.0,../data/train/ER/1.4321836233139038__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev703;1.png,30.0_0,,30.0,0,1.0,
11906,ER,10.0,../data/train/ER/-0.19578656554222107__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev290;1.png,10.0_0,,10.0,0,2.0,
11907,ER,10.0,../data/train/ER/-1.5410208702087402__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev341;1.png,10.0_0,,10.0,0,2.0,
11908,ER,30.0,../data/train/ER/0.2373146414756775__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev290;1.png,30.0_0,,30.0,0,1.0,
11909,ER,30.0,../data/train/ER/-1.5401932001113892__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev326;1.png,30.0_0,,30.0,0,2.0,
11910,ER,30.0,../data/train/ER/-1.0271278619766235__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev854;1.png,30.0_0,,30.0,0,1.0,
11911,ER,10.0,../data/train/ER/0.9367803335189819__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev487;1.png,10.0_0,,10.0,0,2.0,
11912,ER,10.0,../data/train/ER/-0.2573873698711395__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev949;1.png,10.0_0,,10.0,0,2.0,
11913,ER,10.0,../data/train/ER/1.2327684164047241__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev696;1.png,10.0_0,,10.0,0,2.0,
11914,ER,3.0,../data/train/ER/-1.5552418231964111__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev422;1.png,3.0_0,,3.0,0,0.0,
11915,ER,30.0,../data/train/ER/0.32386767864227295__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev787;1.png,30.0_0,,30.0,0,1.0,
11916,ER,10.0,../data/train/ER/0.6224626302719116__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev323;1.png,10.0_0,,10.0,0,2.0,
11917,ER,10.0,../data/train/ER/0.1804555505514145__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev961;1.png,10.0_0,,10.0,0,0.0,
11918,ER,10.0,../data/train/ER/-0.14412821829319__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev138;1.png,10.0_0,,10.0,0,1.0,
11919,ER,3.0,../data/train/ER/1.4350396394729614__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev819;1.png,3.0_0,,3.0,0,1.0,
11920,ER,3.0,../data/train/ER/-0.05670782923698425__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev625;1.png,3.0_0,,3.0,0,2.0,
11921,ER,10.0,../data/train/ER/0.6036946177482605__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev257;1.png,10.0_0,,10.0,0,1.0,
11922,ER,3.0,../data/train/ER/0.9492326378822327__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev965;1.png,3.0_0,,3.0,0,1.0,
11923,ER,3.0,../data/train/ER/0.4627093970775604__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev506;1.png,3.0_0,,3.0,0,0.0,
11924,ER,30.0,../data/train/ER/0.05359838902950287__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev101;1.png,30.0_0,,30.0,0,1.0,
11925,ER,30.0,../data/train/ER/0.13090857863426208__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev432;1.png,30.0_0,,30.0,0,1.0,
11926,ER,30.0,../data/train/ER/-1.216079592704773__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev487;1.png,30.0_0,,30.0,0,1.0,
11927,ER,30.0,../data/train/ER/0.1809186339378357__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev192;1.png,30.0_0,,30.0,0,2.0,
11928,ER,10.0,../data/train/ER/0.5970553159713745__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev675;1.png,10.0_0,,10.0,0,0.0,
11929,ER,30.0,../data/train/ER/-0.6767886281013489__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev839;1.png,30.0_0,,30.0,0,0.0,
11930,ER,10.0,../data/train/ER/-1.2564016580581665__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev847;1.png,10.0_0,,10.0,0,2.0,
11931,ER,3.0,../data/train/ER/0.41646096110343933__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev240;1.png,3.0_0,,3.0,0,2.0,
11932,ER,3.0,../data/train/ER/0.43957215547561646__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev176;1.png,3.0_0,,3.0,0,2.0,
11933,ER,30.0,../data/train/ER/0.7516013979911804__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev287;1.png,30.0_0,,30.0,0,2.0,
11934,ER,3.0,../data/train/ER/0.0178226325660944__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev981;1.png,3.0_0,,3.0,0,2.0,
11935,ER,30.0,../data/train/ER/1.377466082572937__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev450;1.png,30.0_0,,30.0,0,0.0,
11936,ER,10.0,../data/train/ER/0.1813805103302002__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev541;1.png,10.0_0,,10.0,0,2.0,
11937,ER,30.0,../data/train/ER/0.6219239830970764__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev412;1.png,30.0_0,,30.0,0,1.0,
11938,ER,10.0,../data/train/ER/1.16161048412323__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev359;1.png,10.0_0,,10.0,0,2.0,
11939,ER,10.0,../data/train/ER/0.9985271096229553__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev123;1.png,10.0_0,,10.0,0,0.0,
11940,ER,3.0,../data/train/ER/-0.04298282414674759__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev350;1.png,3.0_0,,3.0,0,2.0,
11941,ER,30.0,../data/train/ER/-1.258248209953308__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev381;1.png,30.0_0,,30.0,0,0.0,
11942,ER,10.0,../data/train/ER/-0.6510180234909058__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev865;1.png,10.0_0,,10.0,0,1.0,
11943,ER,3.0,../data/train/ER/-0.541149377822876__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev745;1.png,3.0_0,,3.0,0,2.0,
11944,ER,3.0,../data/train/ER/0.7434565424919128__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev373;1.png,3.0_0,,3.0,0,1.0,
11945,ER,30.0,../data/train/ER/0.004644662141799927__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev594;1.png,30.0_0,,30.0,0,0.0,
11946,ER,10.0,../data/train/ER/0.18564029037952423__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev477;1.png,10.0_0,,10.0,0,0.0,
11947,ER,3.0,../data/train/ER/-1.3498731851577759__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev676;1.png,3.0_0,,3.0,0,2.0,
11948,ER,3.0,../data/train/ER/-0.627216637134552__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev452;1.png,3.0_0,,3.0,0,1.0,
11949,ER,30.0,../data/train/ER/1.1201283931732178__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev766;1.png,30.0_0,,30.0,0,0.0,
11950,ER,30.0,../data/train/ER/-0.9114992618560791__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev264;1.png,30.0_0,,30.0,0,2.0,
11951,ER,10.0,../data/train/ER/-0.07736095786094666__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev907;1.png,10.0_0,,10.0,0,0.0,
11952,ER,3.0,../data/train/ER/0.3854513168334961__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev415;1.png,3.0_0,,3.0,0,1.0,
11953,ER,10.0,../data/train/ER/-0.6071633696556091__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev553;1.png,10.0_0,,10.0,0,1.0,
11954,ER,30.0,../data/train/ER/-0.7903046011924744__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev823;1.png,30.0_0,,30.0,0,0.0,
11955,ER,3.0,../data/train/ER/0.7506017684936523__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev788;1.png,3.0_0,,3.0,0,0.0,
11956,ER,30.0,../data/train/ER/0.038528840988874435__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev417;1.png,30.0_0,,30.0,0,1.0,
11957,ER,30.0,../data/train/ER/1.328016996383667__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev161;1.png,30.0_0,,30.0,0,0.0,
11958,ER,10.0,../data/train/ER/-0.4688555598258972__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev189;1.png,10.0_0,,10.0,0,2.0,
11959,ER,30.0,../data/train/ER/-1.1014244556427002__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev684;1.png,30.0_0,,30.0,0,1.0,
11960,ER,10.0,../data/train/ER/1.2657527923583984__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev837;1.png,10.0_0,,10.0,0,0.0,
11961,ER,30.0,../data/train/ER/0.8286895155906677__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev829;1.png,30.0_0,,30.0,0,0.0,
11962,ER,3.0,../data/train/ER/-0.6121851205825806__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev506;1.png,3.0_0,,3.0,0,0.0,
11963,ER,10.0,../data/train/ER/1.381489872932434__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev740;1.png,10.0_0,,10.0,0,1.0,
11964,ER,30.0,../data/train/ER/0.8775462508201599__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev240;1.png,30.0_0,,30.0,0,2.0,
11965,ER,30.0,../data/train/ER/0.4371374249458313__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev605;1.png,30.0_0,,30.0,0,0.0,
11966,ER,10.0,../data/train/ER/0.9700803160667419__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev449;1.png,10.0_0,,10.0,0,0.0,
11967,ER,3.0,../data/train/ER/-1.2353147268295288__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev165;1.png,3.0_0,,3.0,0,2.0,
11968,ER,3.0,../data/train/ER/-0.37510207295417786__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev185;1.png,3.0_0,,3.0,0,2.0,
11969,ER,30.0,../data/train/ER/-1.4037889242172241__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev826;1.png,30.0_0,,30.0,0,0.0,
11970,ER,10.0,../data/train/ER/0.4250597059726715__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev601;1.png,10.0_0,,10.0,0,2.0,
11971,ER,10.0,../data/train/ER/-1.1208499670028687__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev760;1.png,10.0_0,,10.0,0,2.0,
11972,ER,30.0,../data/train/ER/0.6334058046340942__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev438;1.png,30.0_0,,30.0,0,2.0,
11973,ER,30.0,../data/train/ER/0.23620784282684326__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev723;1.png,30.0_0,,30.0,0,0.0,
11974,ER,30.0,../data/train/ER/-1.372816562652588__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev643;1.png,30.0_0,,30.0,0,2.0,
11975,ER,3.0,../data/train/ER/1.5592745542526245__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev977;1.png,3.0_0,,3.0,0,2.0,
11976,ER,3.0,../data/train/ER/-1.4057302474975586__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev463;1.png,3.0_0,,3.0,0,1.0,
11977,ER,30.0,../data/train/ER/0.3255382478237152__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev373;1.png,30.0_0,,30.0,0,0.0,
11978,ER,10.0,../data/train/ER/1.0364910364151__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev254;1.png,10.0_0,,10.0,0,0.0,
11979,ER,30.0,../data/train/ER/1.23829984664917__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev444;1.png,30.0_0,,30.0,0,1.0,
11980,ER,10.0,../data/train/ER/0.3854808509349823__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev227;1.png,10.0_0,,10.0,0,1.0,
11981,ER,3.0,../data/train/ER/0.2999846637248993__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev484;1.png,3.0_0,,3.0,0,1.0,
11982,ER,30.0,../data/train/ER/-0.17323197424411774__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev959;1.png,30.0_0,,30.0,0,0.0,
11983,ER,3.0,../data/train/ER/-0.2824641764163971__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev285;1.png,3.0_0,,3.0,0,0.0,
11984,ER,10.0,../data/train/ER/1.006530523300171__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev681;1.png,10.0_0,,10.0,0,1.0,
11985,ER,3.0,../data/train/ER/-0.4127782881259918__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev982;1.png,3.0_0,,3.0,0,2.0,
