,0,1,file_path,target
4598,NR,1,../data/train/NR/2.410900115966797__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev634;1.png,6
4599,NR,20,../data/train/NR/2.8192999362945557__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev259;1.png,8
4600,NR,20,../data/train/NR/-3.1394999027252197__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev207;1.png,8
4601,NR,20,../data/train/NR/-1.4605000019073486__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev722;1.png,8
4602,NR,1,../data/train/NR/0.36910000443458557__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev424;1.png,6
4603,NR,20,../data/train/NR/-0.2856000065803528__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev351;1.png,8
4604,NR,20,../data/train/NR/-2.9326000213623047__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev877;1.png,8
4605,NR,20,../data/train/NR/0.6832000017166138__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev630;1.png,8
4606,NR,20,../data/train/NR/-2.2985000610351562__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev109;1.png,8
4607,NR,6,../data/train/NR/1.100600004196167__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev354;1.png,11
4608,NR,20,../data/train/NR/0.3799999952316284__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev983;1.png,8
4609,NR,6,../data/train/NR/2.692699909210205__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev961;1.png,11
4610,NR,1,../data/train/NR/3.0980000495910645__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev520;1.png,6
4611,NR,1,../data/train/NR/3.1066999435424805__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev123;1.png,6
4612,NR,20,../data/train/NR/0.14030000567436218__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev427;1.png,8
4613,NR,10,../data/train/NR/2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,7
4614,NR,1,../data/train/NR/-0.5192000269889832__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev480;1.png,6
4615,NR,20,../data/train/NR/3.000699996948242__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev296;1.png,8
4616,NR,6,../data/train/NR/0.7098000049591064__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev735;1.png,11
4617,NR,1,../data/train/NR/-2.7372000217437744__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev401;1.png,6
4618,NR,20,../data/train/NR/1.6412999629974365__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev616;1.png,8
4619,NR,20,../data/train/NR/2.827500104904175__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev600;1.png,8
4620,NR,20,../data/train/NR/1.2978999614715576__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev720;1.png,8
4621,NR,6,../data/train/NR/2.2223000526428223__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev794;1.png,11
4622,NR,1,../data/train/NR/-2.474299907684326__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev382;1.png,6
4623,NR,6,../data/train/NR/0.17430000007152557__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev155;1.png,11
4624,NR,1,../data/train/NR/0.767300009727478__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev401;1.png,6
4625,NR,20,../data/train/NR/-0.21089999377727509__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev470;1.png,8
4626,NR,20,../data/train/NR/-0.6956999897956848__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev955;1.png,8
4627,NR,20,../data/train/NR/0.3707999885082245__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev332;1.png,8
4628,NR,6,../data/train/NR/2.927799940109253__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev650;1.png,11
4629,NR,6,../data/train/NR/-1.7096999883651733__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev239;1.png,11
4630,NR,1,../data/train/NR/3.1085000038146973__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev720;1.png,6
4631,NR,6,../data/train/NR/2.4818999767303467__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev212;1.png,11
4632,NR,20,../data/train/NR/-0.05950000137090683__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev301;1.png,8
4633,NR,6,../data/train/NR/-1.3224999904632568__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev631;1.png,11
4634,NR,6,../data/train/NR/-2.3087000846862793__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev905;1.png,11
4635,NR,6,../data/train/NR/-2.154900074005127__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev872;1.png,11
4636,NR,20,../data/train/NR/-2.799499988555908__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev249;1.png,8
4637,NR,6,../data/train/NR/-2.968899965286255__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev342;1.png,11
4638,NR,20,../data/train/NR/0.5565999746322632__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev411;1.png,8
4639,NR,6,../data/train/NR/2.5562000274658203__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev780;1.png,11
4640,NR,6,../data/train/NR/-0.22579999268054962__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev968;1.png,11
4641,NR,20,../data/train/NR/-1.318600058555603__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev810;1.png,8
4642,NR,20,../data/train/NR/-0.9968000054359436__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev205;1.png,8
4643,NR,20,../data/train/NR/-2.510699987411499__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev524;1.png,8
4644,NR,20,../data/train/NR/-0.5615000128746033__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev136;1.png,8
4645,NR,20,../data/train/NR/1.2545000314712524__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev706;1.png,8
4646,NR,1,../data/train/NR/0.38339999318122864__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev946;1.png,6
4647,NR,1,../data/train/NR/1.4134999513626099__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev789;1.png,6
4648,NR,6,../data/train/NR/1.0579999685287476__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev388;1.png,11
4649,NR,1,../data/train/NR/2.797300100326538__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev420;1.png,6
4650,NR,1,../data/train/NR/-1.6953999996185303__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev837;1.png,6
4651,NR,20,../data/train/NR/-1.7588000297546387__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev883;1.png,8
4652,NR,1,../data/train/NR/2.199899911880493__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev758;1.png,6
4653,NR,1,../data/train/NR/-2.766900062561035__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev189;1.png,6
4654,NR,1,../data/train/NR/-2.1619999408721924__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev524;1.png,6
4655,NR,6,../data/train/NR/-2.2320001125335693__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev612;1.png,11
4656,NR,20,../data/train/NR/-0.838699996471405__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev125;1.png,8
4657,NR,20,../data/train/NR/2.5922000408172607__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev634;1.png,8
4658,NR,20,../data/train/NR/1.833899974822998__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev948;1.png,8
4659,NR,6,../data/train/NR/1.2259000539779663__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev213;1.png,11
4660,NR,20,../data/train/NR/3.0838000774383545__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev137;1.png,8
4661,NR,1,../data/train/NR/0.8432000279426575__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev225;1.png,6
4662,NR,20,../data/train/NR/0.28690001368522644__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev201;1.png,8
4663,NR,6,../data/train/NR/-1.6287000179290771__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev145;1.png,11
4664,NR,6,../data/train/NR/2.1810998916625977__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev980;1.png,11
4665,NR,6,../data/train/NR/1.519700050354004__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev598;1.png,11
4666,NR,6,../data/train/NR/-2.5483999252319336__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev437;1.png,11
4667,NR,6,../data/train/NR/2.551100015640259__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev731;1.png,11
4668,NR,6,../data/train/NR/2.502000093460083__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev513;1.png,11
4669,NR,6,../data/train/NR/1.423799991607666__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev776;1.png,11
4670,NR,1,../data/train/NR/-1.5777000188827515__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev780;1.png,6
4671,NR,1,../data/train/NR/-1.0480999946594238__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev608;1.png,6
4672,NR,20,../data/train/NR/-0.6801999807357788__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev275;1.png,8
4673,NR,20,../data/train/NR/1.701799988746643__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev658;1.png,8
4674,NR,1,../data/train/NR/-3.0517001152038574__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev813;1.png,6
4675,NR,1,../data/train/NR/-1.8913999795913696__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev128;1.png,6
4676,NR,1,../data/train/NR/2.591399908065796__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev116;1.png,6
4677,NR,6,../data/train/NR/0.030400000512599945__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev648;1.png,11
4678,NR,20,../data/train/NR/2.6477999687194824__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev151;1.png,8
4679,NR,1,../data/train/NR/-0.20520000159740448__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev932;1.png,6
4680,NR,6,../data/train/NR/0.4860000014305115__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev273;1.png,11
4681,NR,20,../data/train/NR/-0.179299995303154__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev819;1.png,8
4682,NR,6,../data/train/NR/2.456899881362915__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev702;1.png,11
4683,NR,6,../data/train/NR/-1.305299997329712__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev488;1.png,11
4684,NR,6,../data/train/NR/1.836899995803833__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev963;1.png,11
4685,NR,20,../data/train/NR/0.6482999920845032__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev140;1.png,8
4686,NR,20,../data/train/NR/1.1101000308990479__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev260;1.png,8
4687,NR,6,../data/train/NR/-0.35569998621940613__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev129;1.png,11
4688,NR,20,../data/train/NR/-2.0727999210357666__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev736;1.png,8
4689,NR,1,../data/train/NR/2.668600082397461__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev144;1.png,6
4690,NR,6,../data/train/NR/0.29429998993873596__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev668;1.png,11
4691,NR,6,../data/train/NR/1.781999945640564__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev887;1.png,11
4692,NR,20,../data/train/NR/-2.051300048828125__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev173;1.png,8
4693,NR,6,../data/train/NR/-1.013700008392334__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev508;1.png,11
4694,NR,20,../data/train/NR/0.9372000098228455__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev766;1.png,8
4695,NR,6,../data/train/NR/-0.8848999738693237__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev331;1.png,11
4696,NR,20,../data/train/NR/3.101300001144409__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev271;1.png,8
4697,NR,1,../data/train/NR/-1.4062999486923218__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev915;1.png,6
4698,NR,1,../data/train/NR/-1.4778000116348267__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev679;1.png,6
4699,NR,6,../data/train/NR/-3.0934998989105225__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev708;1.png,11
4700,NR,20,../data/train/NR/2.8427999019622803__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev737;1.png,8
4701,NR,1,../data/train/NR/2.4405999183654785__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev750;1.png,6
4702,NR,6,../data/train/NR/2.1094000339508057__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev288;1.png,11
4703,NR,20,../data/train/NR/-1.0879000425338745__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev660;1.png,8
4704,NR,20,../data/train/NR/-3.0030999183654785__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev273;1.png,8
4705,NR,6,../data/train/NR/-2.5922000408172607__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev384;1.png,11
4706,NR,20,../data/train/NR/-2.568700075149536__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev673;1.png,8
4707,NR,1,../data/train/NR/-0.424699991941452__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev633;1.png,6
4708,NR,1,../data/train/NR/0.8691999912261963__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev348;1.png,6
4709,NR,6,../data/train/NR/-1.718000054359436__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev286;1.png,11
4710,NR,6,../data/train/NR/2.3315999507904053__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev291;1.png,11
4711,NR,6,../data/train/NR/1.8492000102996826__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev430;1.png,11
4712,NR,20,../data/train/NR/-2.335599899291992__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev783;1.png,8
4713,NR,6,../data/train/NR/-1.1440999507904053__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev919;1.png,11
4714,NR,20,../data/train/NR/2.118499994277954__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev323;1.png,8
4715,NR,6,../data/train/NR/0.38119998574256897__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev480;1.png,11
4716,NR,1,../data/train/NR/2.359999895095825__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev289;1.png,6
4717,NR,20,../data/train/NR/2.5130999088287354__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev476;1.png,8
4718,NR,20,../data/train/NR/-0.9531999826431274__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev957;1.png,8
4719,NR,20,../data/train/NR/2.198499917984009__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev721;1.png,8
4720,NR,20,../data/train/NR/-3.0648000240325928__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev296;1.png,8
4721,NR,6,../data/train/NR/-0.7305999994277954__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev647;1.png,11
4722,NR,1,../data/train/NR/0.2621000111103058__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev559;1.png,6
4723,NR,1,../data/train/NR/2.225399971008301__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev688;1.png,6
4724,NR,1,../data/train/NR/0.48080000281333923__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev132;1.png,6
4725,NR,6,../data/train/NR/-1.885599970817566__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev448;1.png,11
4726,NR,6,../data/train/NR/0.9861000180244446__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev594;1.png,11
4727,NR,6,../data/train/NR/2.3733999729156494__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev705;1.png,11
4728,NR,1,../data/train/NR/2.9031999111175537__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev870;1.png,6
4729,NR,20,../data/train/NR/1.4781999588012695__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev164;1.png,8
4730,NR,6,../data/train/NR/-3.082900047302246__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev451;1.png,11
4731,NR,6,../data/train/NR/-1.7520999908447266__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev731;1.png,11
4732,NR,6,../data/train/NR/2.1043999195098877__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev671;1.png,11
4733,NR,1,../data/train/NR/-1.4326000213623047__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev964;1.png,6
4734,NR,1,../data/train/NR/1.1706000566482544__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev992;1.png,6
4735,NR,6,../data/train/NR/1.5791000127792358__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev445;1.png,11
4736,NR,20,../data/train/NR/0.6575000286102295__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev173;1.png,8
4737,NR,6,../data/train/NR/-1.4629000425338745__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev655;1.png,11
4738,NR,1,../data/train/NR/-1.5771000385284424__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev459;1.png,6
4739,NR,1,../data/train/NR/1.8897000551223755__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev989;1.png,6
4740,NR,1,../data/train/NR/1.215399980545044__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev185;1.png,6
4741,NR,1,../data/train/NR/1.4154000282287598__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev791;1.png,6
4742,NR,1,../data/train/NR/1.1196000576019287__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev764;1.png,6
4743,NR,20,../data/train/NR/-1.4515000581741333__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev648;1.png,8
4744,NR,20,../data/train/NR/0.41029998660087585__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev416;1.png,8
4745,NR,20,../data/train/NR/1.1500999927520752__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev597;1.png,8
4746,NR,6,../data/train/NR/-2.2599000930786133__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev279;1.png,11
4747,NR,1,../data/train/NR/1.9972000122070312__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev664;1.png,6
4748,NR,20,../data/train/NR/0.9904999732971191__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev129;1.png,8
4749,NR,1,../data/train/NR/0.7724999785423279__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev703;1.png,6
4750,NR,1,../data/train/NR/-0.31459999084472656__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev893;1.png,6
4751,NR,1,../data/train/NR/-2.4670000076293945__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev620;1.png,6
4752,NR,20,../data/train/NR/-3.0815999507904053__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev937;1.png,8
4753,NR,1,../data/train/NR/-0.09480000287294388__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev527;1.png,6
4754,NR,20,../data/train/NR/-0.3402999937534332__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev382;1.png,8
4755,NR,20,../data/train/NR/-1.0098999738693237__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev750;1.png,8
4756,NR,1,../data/train/NR/-0.049400001764297485__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev582;1.png,6
4757,NR,6,../data/train/NR/1.0110000371932983__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev458;1.png,11
